,Service Request (SR) Number,SR Description,Method Received,SR Status,Status Change Date,Created Date,Last Update Date,Close Date,SR Location,Street Number,Street Name,City,Zip Code,County,State Plane X Coordinate,State Plane Y Coordinate,Latitude Coordinate,Longitude Coordinate,(Latitude.Longitude),Council District,Map Page,Map Tile
403543,17-00337529,Coyote Complaints,Phone,Closed,11/28/2017 02:45:18 PM,11/10/2017 09:55:00 AM,11/28/2017 01:45:20 PM,11/28/2017 02:45:18 PM,"8332 SUMMERWOOD DR, AUSTIN, TX 78759",8332.0,SUMMERWOOD,AUSTIN,78759.0,TRAVIS,3112189.74727971,10109142.9989151,30.373728999999997,-97.7467032,"(30.373729, -97.7467032)",10.0,495S,MJ31
404402,17-00183198,Coyote Complaints,Phone,Closed,07/06/2017 11:13:59 AM,06/30/2017 11:00:40 AM,07/06/2017 11:13:59 AM,07/06/2017 11:13:59 AM,"8618 ALVERSTONE WAY, AUSTIN, TX 78759",8618.0,ALVERSTONE,AUSTIN,78759.0,TRAVIS,3107675.49881792,10113297.9975688,30.38543835,-97.76070997,"(30.38543835, -97.76070997)",10.0,494L,MH32
404581,17-00154822,Coyote Complaints,Phone,Closed,06/12/2017 12:39:17 PM,06/06/2017 05:31:50 PM,06/12/2017 11:39:19 AM,06/12/2017 12:39:17 PM,"4616 SHOALWOOD AVE, AUSTIN, TX 78756",4616.0,SHOALWOOD,AUSTIN,78756.0,TRAVIS,3113575.99974246,10089485.0028921,30.31960328,-97.74375943,"(30.31960328, -97.74375943)",7.0,555J,MJ26
404693,17-00158289,Coyote Complaints,Phone,Closed,06/12/2017 11:06:28 AM,06/09/2017 06:56:26 AM,06/12/2017 11:06:28 AM,06/12/2017 11:06:28 AM,"CLARA VAN & S FM 620 RD, LAKEWAY, TX 78734",,CLARA VAN & S FM 620 RD,LAKEWAY,78734.0,TRAVIS,3047566.87023879,10104446.1295775,30.36478514,-97.95190295,"(30.36478514, -97.95190295)",,520A,WY30
404727,17-00158529,Coyote Complaints,Phone,Closed,06/12/2017 10:00:25 AM,06/09/2017 09:54:09 AM,06/12/2017 10:00:25 AM,06/12/2017 10:00:25 AM,"MERIDEN LN & W 10TH ST, AUSTIN, 78703",,MERIDEN LN & W 10TH ST,AUSTIN,78703.0,TRAVIS,3105783.49896567,10076001.001474,30.28303393,-97.76943496,"(30.28303393, -97.76943496)",10.0,584L,MH23
404770,17-00159121,Coyote Complaints,Phone,Closed,06/12/2017 12:39:19 PM,06/09/2017 04:02:58 PM,06/12/2017 11:39:21 AM,06/12/2017 12:39:19 PM,"11501 SWEET BASIL CT, AUSTIN, TX 78726",11501.0,SWEET BASIL,AUSTIN,78726.0,TRAVIS,3085580.75053609,10132952.9980287,30.44085397,-97.82936309,"(30.44085397, -97.82936309)",6.0,433W,ME37
405022,17-00353848,Coyote Complaints,Phone,Closed,11/28/2017 12:35:55 PM,11/28/2017 09:50:46 AM,11/28/2017 12:35:55 PM,11/28/2017 12:35:55 PM,"4629 PRIEM LN, PFLUGERVILLE, TX 78660",4629.0,PRIEM,PFLUGERVILLE,78660.0,TRAVIS,3160628.84870749,10153815.2298626,30.49333431,-97.58964939,"(30.49333431, -97.58964939)",,408M,MR41
405074,17-00353886,Coyote Complaints,Phone,Closed,12/04/2017 04:46:10 PM,11/28/2017 10:20:13 AM,12/04/2017 03:46:13 PM,12/04/2017 04:46:10 PM,"2912 THOUSAND OAKS DR, AUSTIN, TX 78746",2912.0,THOUSAND OAKS,AUSTIN,78746.0,TRAVIS,3097772.75227545,10069711.0015151,30.26624861,-97.79526226,"(30.26624861, -97.79526226)",8.0,583Z,MF22
405128,17-00353940,Coyote Complaints,Phone,Closed,11/28/2017 12:57:41 PM,11/28/2017 10:58:14 AM,11/28/2017 11:57:43 AM,11/28/2017 12:57:41 PM,"4131 SPICEWOOD SPRINGS RD N, AUSTIN, TX 78731",4131.0,SPICEWOOD SPRINGS,AUSTIN,78731.0,TRAVIS,3109441.0856392,10107759.3356694,30.37010092,-97.7555189,"(30.37010092, -97.7555189)",10.0,494Z,MH31
405130,17-00353944,Coyote Complaints,Phone,Closed,11/28/2017 11:41:36 AM,11/28/2017 10:58:58 AM,11/28/2017 11:41:36 AM,11/28/2017 11:41:36 AM,"4131 SPICEWOOD SPRINGS RD L, AUSTIN, TX 78731",4131.0,SPICEWOOD SPRINGS,AUSTIN,78731.0,TRAVIS,3109441.0856392,10107759.3356694,30.37010092,-97.7555189,"(30.37010092, -97.7555189)",10.0,494Z,MH31
405570,17-00202201,Coyote Complaints,Phone,Closed,07/17/2017 01:14:28 PM,07/15/2017 03:45:29 PM,07/17/2017 01:14:27 PM,07/17/2017 01:14:28 PM,"4908 CRAIG DR, AUSTIN, TX 78727",4908.0,CRAIG,AUSTIN,78727.0,TRAVIS,3115886.24977322,10125921.9993225,30.41961523,-97.73374098,"(30.41961523, -97.73374098)",6.0,465P,MJ35
405845,17-00203337,Coyote Complaints,Phone,New,07/17/2017 03:19:55 AM,07/17/2017 03:19:55 AM,07/17/2017 03:19:57 AM,,"5650 WAGON TRAIN RD, AUSTIN, TX 78749",5650.0,WAGON TRAIN,AUSTIN,78749.0,TRAVIS,3076975.00186436,10052753.0012485,30.22092034,-97.86231815,"(30.22092034, -97.86231815)",8.0,642B,MC18
405889,17-00170317,Coyote Complaints,Phone,Closed,07/31/2017 12:12:39 PM,06/19/2017 04:19:01 PM,07/31/2017 11:12:41 AM,07/31/2017 12:12:39 PM,"2205 TRAILSIDE DR, AUSTIN, TX 78704",2205.0,TRAILSIDE,AUSTIN,78704.0,TRAVIS,3104810.7471774,10067391.0005365,30.25942783,-97.77314371,"(30.25942783, -97.77314371)",5.0,614B,MG21
406544,17-00273527,Coyote Complaints,Phone,Closed,09/18/2017 01:35:30 PM,09/14/2017 12:51:47 PM,09/18/2017 12:35:32 PM,09/18/2017 01:35:30 PM,"1600 CITY PARK RD, AUSTIN, TX 78730",1600.0,CITY PARK,AUSTIN,78730.0,TRAVIS,3083069.51062501,10091421.636875,30.32684295,-97.84028351,"(30.32684295, -97.84028351)",10.0,552D,MD27
406546,18-00018368,Coyote Complaints,Phone,Closed,01/22/2018 12:02:51 PM,01/20/2018 12:32:48 PM,01/22/2018 12:02:51 PM,01/22/2018 12:02:51 PM,"4014 EDGEROCK DR, AUSTIN, TX 78731",4014.0,EDGEROCK,AUSTIN,78731.0,TRAVIS,3107618.24869819,10105448.9999069,30.36386611,-97.76146696,"(30.36386611, -97.76146696)",10.0,524C,MH30
406774,17-00277402,Coyote Complaints,Phone,Closed,09/18/2017 01:11:22 PM,09/18/2017 09:21:17 AM,09/18/2017 12:11:24 PM,09/18/2017 01:11:22 PM,"8100 OLD LOCKHART RD, MUSTANG RIDGE, TX 78610",8100.0,LOCKHART,MUSTANG RIDGE,78610.0,TRAVIS,3128800.68734337,9994465.92618391,30.05743142,-97.70264156,"(30.05743142, -97.70264156)",,766S,ML04
406778,17-00277413,Coyote Complaints,Phone,Closed,09/18/2017 11:50:45 AM,09/18/2017 09:25:46 AM,09/18/2017 11:50:45 AM,09/18/2017 11:50:45 AM,"2000 CIRCLE HAVEN, AUSTIN, TX 78741",2000.0,CIRCLE,AUSTIN,78741.0,TRAVIS,3116396.24745739,10058959.001137,30.235511300000002,-97.73708128,"(30.2355113, -97.73708128)",9.0,615T,MJ19
406866,18-00019195,Coyote Complaints,Phone,Closed,01/22/2018 01:00:03 PM,01/21/2018 12:36:09 PM,01/22/2018 01:00:03 PM,01/22/2018 01:00:03 PM,"2800 S IH 35 SB, AUSTIN, TX 78704",2800.0,IH 35,AUSTIN,78704.0,TRAVIS,3114081.41366064,10056264.3187309,30.22825238,-97.744608,"(30.22825238, -97.744608)",9.0,615W,MJ19
406992,18-00019578,Coyote Complaints,Phone,Closed,01/22/2018 01:18:14 PM,01/21/2018 08:48:01 PM,01/22/2018 01:18:14 PM,01/22/2018 01:18:14 PM,"6505 LADERA NORTE, AUSTIN, TX 78731",6505.0,LADERA NORTE,AUSTIN,78731.0,TRAVIS,3101631.25122891,10103944.9974369,30.36011095,-97.78055502,"(30.36011095, -97.78055502)",10.0,524F,MG30
407153,18-00176030,Coyote Complaints,Phone,Closed,06/12/2018 12:29:55 PM,06/07/2018 01:11:49 PM,06/12/2018 11:29:57 AM,06/12/2018 12:29:55 PM,"1402 FOLTS AVE, AUSTIN, TX 78704",1402.0,FOLTS,AUSTIN,78704.0,TRAVIS,3105647.24857224,10066390.001089,30.25662326,-97.77056793,"(30.25662326, -97.77056793)",5.0,614C,MH21
407173,18-00266113,Coyote Complaints,Phone,New,08/14/2018 08:56:21 AM,08/14/2018 08:56:21 AM,08/14/2018 08:56:21 AM,,"3804 KENORA CT, BEE CAVE, TX 78738",3804.0,KENORA,BEE CAVE,78738.0,TRAVIS,3055886.50017689,10082744.000483,30.30463452,-97.92701735,"(30.30463452, -97.92701735)",,550V,WZ25
407191,18-00020123,Coyote Complaints,Phone,Closed,01/22/2018 12:20:52 PM,01/22/2018 11:44:40 AM,01/22/2018 12:20:51 PM,01/22/2018 12:20:52 PM,"5927 HIGHLAND HILLS DR, AUSTIN, TX 78731",5927.0,HIGHLAND HILLS,AUSTIN,78731.0,TRAVIS,3109304.24754615,10098411.9987578,30.34441506,-97.75663921,"(30.34441506, -97.75663921)",10.0,524R,MH29
407213,17-00088045,Coyote Complaints,Phone,New,04/06/2017 10:24:08 AM,04/06/2017 10:24:08 AM,04/06/2017 10:24:09 AM,,"1729 CANONERO DR, AUSTIN, TX 78746",1729.0,CANONERO,AUSTIN,78746.0,TRAVIS,3092347.75216807,10087606.0027403,30.31577912,-97.811157,"(30.31577912, -97.811157)",10.0,553L,MF26
407430,18-00148648,Coyote Complaints,Phone,New,05/17/2018 08:43:15 PM,05/17/2018 08:43:15 PM,05/19/2018 12:00:05 AM,,"6808 SPRUCE GUM LN, AUSTIN, TX 78744",6808.0,SPRUCE GUM,AUSTIN,78744.0,TRAVIS,3107267.49879661,10040083.0026311,30.18420659,-97.76735929,"(30.18420659, -97.76735929)",2.0,674G,MH15
407432,18-00148670,Coyote Complaints,Phone,New,05/17/2018 09:20:30 PM,05/17/2018 09:20:30 PM,05/19/2018 12:00:05 AM,,"MOON RIVER RD & WESTBANK DR, WEST LAKE HILLS, TX 78746",,MOON RIVER RD & WESTBANK DR,WEST LAKE HILL,78746.0,TRAVIS,3092863.50180904,10072837.0022083,30.27514863,-97.81058429,"(30.27514863, -97.81058429)",,583Q,MF23
407794,18-00000318,Coyote Complaints,Phone,Closed,01/03/2018 04:43:00 PM,01/01/2018 09:10:25 AM,01/03/2018 03:43:03 PM,01/03/2018 04:43:00 PM,"6303 AUGUSTA NATIONAL CV, AUSTIN, TX 78746",6303.0,AUGUSTA NATIONAL,AUSTIN,78746.0,TRAVIS,3083981.25152807,10076361.001143,30.28538648,-97.8384649,"(30.28538648, -97.8384649)",8.0,582H,MD24
407961,18-00001840,Coyote Complaints,Phone,Closed,01/04/2018 04:12:47 PM,01/02/2018 10:49:21 PM,01/04/2018 03:12:52 PM,01/04/2018 04:12:47 PM,"13010 RIDGELINE BLVD, AUSTIN, TX 78613",13010.0,RIDGELINE,AUSTIN,78613.0,WILLIAMSON,3091172.81775648,10145185.2003936,30.47413182,-97.81074194,"(30.47413182, -97.81074194)",6.0,403Y,MF40
409629,17-00125522,Coyote Complaints,Phone,Closed,05/16/2017 12:20:08 PM,05/13/2017 09:48:54 PM,05/16/2017 12:20:08 PM,05/16/2017 12:20:08 PM,"2503 GIVENS AVE, AUSTIN, TX 78722",2503.0,GIVENS,AUSTIN,78722.0,TRAVIS,3122763.74848773,10075765.0020316,30.28129794,-97.71567139,"(30.28129794, -97.71567139)",1.0,585M,MK23
409661,17-00203239,Coyote Complaints,Phone,New,07/16/2017 10:01:11 PM,07/16/2017 10:01:11 PM,07/16/2017 10:01:12 PM,,"812 THERESA AVE, AUSTIN, TX 78703",812.0,THERESA,AUSTIN,78703.0,TRAVIS,3106985.75,10075146.0,30.28060741,-97.76568957,"(30.28060741, -97.76568957)",9.0,584L,MH23
409696,17-00052760,zCoyote Complaints,Phone,Closed,03/02/2017 08:28:43 AM,03/02/2017 08:28:43 AM,03/02/2017 08:28:45 AM,,"8624 BLUEGRASS DR, AUSTIN, TX 78759",8624.0,BLUEGRASS,AUSTIN,78759.0,TRAVIS,3104599.91,10115013.8,30.39035007,-97.7703363,"(30.39035007, -97.7703363)",10.0,494L,MH32
410756,17-00185205,Coyote Complaints,Phone,New,07/02/2017 06:35:47 AM,07/02/2017 06:35:47 AM,07/02/2017 06:35:49 AM,,"SHOAL CREEK BLVD & NORTHLAND DR, AUSTIN, TX 78756",,SHOAL CREEK BLVD & NORTHLAND DR,AUSTIN,78756.0,TRAVIS,3111742.77,10094897.97,30.33459996,-97.74916953,"(30.33459996, -97.74916953)",7.0,525W,MJ28
411843,17-00092791,Coyote Complaints,Phone,Closed,05/15/2017 10:22:35 AM,04/11/2017 09:42:12 AM,05/15/2017 09:22:55 AM,05/15/2017 10:22:35 AM,"2113 HIGHGROVE TER, AUSTIN, TX 78703",2113.0,HIGHGROVE,AUSTIN,78703.0,TRAVIS,3105802.24866455,10075620.0014864,30.28198543,-97.76940339,"(30.28198543, -97.76940339)",10.0,584L,MH23
412876,17-00144237,Coyote Complaints,Phone,Closed,08/04/2017 07:29:05 PM,05/30/2017 07:55:32 AM,08/04/2017 06:29:07 PM,08/04/2017 07:29:05 PM,"7516 STONECLIFF DR, AUSTIN, TX 78731",7516.0,STONECLIFF,AUSTIN,78731.0,TRAVIS,3109809.99754004,10104528.9970418,30.36119764,-97.75458683,"(30.36119764, -97.75458683)",10.0,524H,MH30
413535,17-00280004,Coyote Complaints,Phone,New,09/20/2017 08:09:14 AM,09/20/2017 08:09:14 AM,09/20/2017 08:09:14 AM,,"2611 WOODMONT AVE, AUSTIN, TX 78703",2611.0,WOODMONT,AUSTIN,78703.0,TRAVIS,3105292.99910234,10079330.000382,30.29221597,-97.77074559,"(30.29221597, -97.77074559)",10.0,584C,MH24
413856,18-00178535,Coyote Complaints,Phone,Closed,06/09/2018 10:26:34 AM,06/09/2018 09:21:43 AM,06/09/2018 10:26:34 AM,06/09/2018 10:26:34 AM,"1402 FOLTS AVE, AUSTIN, TX 78704",1402.0,FOLTS,AUSTIN,78704.0,TRAVIS,3105647.24857224,10066390.001089,30.25662326,-97.77056793,"(30.25662326, -97.77056793)",5.0,614C,MH21
415585,18-00064722,Coyote Complaints,Phone,Closed,04/19/2018 01:36:19 PM,03/07/2018 10:03:04 AM,04/19/2018 12:36:21 PM,04/19/2018 01:36:19 PM,"1805 STONERIDGE TER, AUSTIN, TX 78746",1805.0,STONERIDGE,AUSTIN,78746.0,TRAVIS,3091606.97996962,10070666.3802977,30.26926012,-97.81471947,"(30.26926012, -97.81471947)",8.0,583T,ME22
415639,17-00256863,Coyote Complaints,Phone,Closed,09/01/2017 02:44:07 PM,08/31/2017 11:23:33 PM,09/01/2017 02:44:07 PM,09/01/2017 02:44:07 PM,"1604 RED FOX RD, AUSTIN, TX 78734",1604.0,RED FOX,AUSTIN,78734.0,TRAVIS,3054375.25154141,10107368.9975213,30.37241745,-97.93011949999999,"(30.37241745, -97.9301195)",,490Y,WZ31
415964,17-00220036,Coyote Complaints,Phone,Closed,08/03/2017 11:37:29 AM,07/31/2017 01:57:15 PM,08/03/2017 10:37:31 AM,08/03/2017 11:37:29 AM,"3501 LAKE AUSTIN BLVD, AUSTIN, TX 78703",3501.0,LAKE AUSTIN,AUSTIN,78703.0,TRAVIS,3101683.79123783,10078531.7613976,30.29024979,-97.78223619,"(30.29024979, -97.78223619)",10.0,584E,MG24
415967,17-00221324,Coyote Complaints,Phone,Closed,08/03/2017 10:28:31 AM,08/01/2017 02:35:46 PM,08/03/2017 10:28:31 AM,08/03/2017 10:28:31 AM,"1707 SHELBOURNE DR, AUSTIN, TX 78752",1707.0,SHELBOURNE,AUSTIN,78752.0,TRAVIS,3132430.99716797,10092720.0000833,30.32727504,-97.68377402,"(30.32727504, -97.68377402)",1.0,556C,MM27
416142,17-00219884,Coyote Complaints,Phone,Closed,08/01/2017 03:39:25 PM,07/31/2017 12:26:39 PM,08/01/2017 02:39:27 PM,08/01/2017 03:39:25 PM,"2200 UNIVERSITY CLUB DR, AUSTIN, TX 78732",2200.0,UNIVERSITY CLUB,AUSTIN,78732.0,TRAVIS,3066123.24323075,10101783.771576,30.35636078,-97.89326298,"(30.35636078, -97.89326298)",,521G,MB30
416722,17-00063703,Coyote Complaints,Phone,Closed,03/19/2017 05:52:43 PM,03/14/2017 01:47:36 PM,03/19/2017 05:52:43 PM,03/19/2017 05:52:43 PM,"10804 CATTHORN CV, AUSTIN, TX 78759",10804.0,CATTHORN,AUSTIN,78759.0,TRAVIS,3104986.99821431,10124540.9971298,30.41651464,-97.76841224,"(30.41651464, -97.76841224)",10.0,464Q,MH35
416871,17-00355037,Coyote Complaints,Phone,New,11/29/2017 08:36:44 AM,11/29/2017 08:36:44 AM,11/29/2017 08:36:44 AM,,"8603 OAKMOUNTAIN CIR, AUSTIN, TX 78759",8603.0,OAKMOUNTAIN,AUSTIN,78759.0,TRAVIS,3112600.24906567,10110138.9970969,30.37644062,-97.74532832,"(30.37644062, -97.74532832)",10.0,495S,MJ31
416976,17-00355153,Coyote Complaints,Phone,New,11/29/2017 10:03:23 AM,11/29/2017 10:03:23 AM,11/29/2017 10:03:24 AM,,"3800 WOODBROOK CIR, AUSTIN, TX 78759",3800.0,WOODBROOK,AUSTIN,78759.0,TRAVIS,3111845.74995635,10109165.9989087,30.37381422,-97.74779207,"(30.37381422, -97.74779207)",10.0,495S,MJ31
417023,17-00355272,Coyote Complaints,Phone,Closed,12/01/2017 05:58:36 PM,11/29/2017 11:17:20 AM,12/01/2017 04:58:38 PM,12/01/2017 05:58:36 PM,"3101 WEST TERRACE DR, AUSTIN, TX 78757",3101.0,TERRACE,AUSTIN,78757.0,TRAVIS,3111757.24808004,10098774.9977057,30.34525644,-97.74883814,"(30.34525644, -97.74883814)",7.0,525N,MJ29
417280,17-00298269,Coyote Complaints,Phone,Closed,10/26/2017 11:38:34 AM,10/05/2017 10:15:34 PM,10/26/2017 10:38:36 AM,10/26/2017 11:38:34 AM,"4400 SHOAL CREEK BLVD, AUSTIN, TX 78756",4400.0,SHOAL CREEK,AUSTIN,78756.0,TRAVIS,3112431.49707608,10088168.0028546,30.31605624,-97.7474828,"(30.31605624, -97.7474828)",10.0,555J,MJ26
417586,17-00316988,Coyote Complaints,Phone,New,10/23/2017 09:22:36 AM,10/23/2017 09:22:36 AM,10/23/2017 09:22:38 AM,,"8602 DOROTHA CT, AUSTIN, TX 78759",8602.0,DOROTHA,AUSTIN,78759.0,TRAVIS,3110347.24703516,10110810.997517,30.37843177,-97.75242173,"(30.37843177, -97.75242173)",10.0,494V,MH31
417601,17-00128149,Coyote Complaints,Phone,Closed,05/17/2017 12:25:37 PM,05/16/2017 05:47:07 PM,05/17/2017 12:25:37 PM,05/17/2017 12:25:37 PM,"2450 WICKERSHAM LN, AUSTIN, TX 78741",2450.0,WICKERSHAM,AUSTIN,78741.0,TRAVIS,3119753.5,10054915.0,30.22417918,-97.72675317,"(30.22417918, -97.72675317)",3.0,645C,MK18
417640,17-00314529,Coyote Complaints,Phone,Closed,10/24/2017 09:49:42 AM,10/20/2017 12:50:49 PM,10/24/2017 09:49:42 AM,10/24/2017 09:49:42 AM,"GLEN OAK DR & ABERDEEN DR, AUSTIN, TX 78745",,GLEN OAK DR & ABERDEEN DR,AUSTIN,78745.0,TRAVIS,3102957.75,10050995.0,30.21447464,-97.78020312,"(30.21447464, -97.78020312)",3.0,644K,MG17
418232,17-00145689,Coyote Complaints,Phone,Closed,05/31/2017 10:23:17 AM,05/31/2017 07:57:16 AM,05/31/2017 10:23:16 AM,05/31/2017 10:23:17 AM,"SPICEWOOD SPRINGS RD & YAUPON DR, AUSTIN, TX 78750",,SPICEWOOD SPRINGS RD & YAUPON DR,AUSTIN,78750.0,TRAVIS,3100273.77016352,10128723.7171869,30.42831038,-97.78305702,"(30.42831038, -97.78305702)",6.0,464E,MG36
418844,17-00126356,Coyote Complaints,Phone,Closed,05/15/2017 08:52:50 AM,05/15/2017 08:09:07 AM,05/15/2017 08:52:50 AM,05/15/2017 08:52:50 AM,"1508 OXFORD AVE, AUSTIN, TX 78704",1508.0,OXFORD,AUSTIN,78704.0,TRAVIS,3106312.24947202,10065531.003095,30.25421986,-97.76852496,"(30.25421986, -97.76852496)",5.0,614G,MH21
419971,17-00068514,Coyote Complaints,Phone,Closed,03/19/2017 02:43:45 PM,03/18/2017 10:36:11 PM,03/19/2017 02:43:45 PM,03/19/2017 02:43:45 PM,"807 WESTBROOK DR, AUSTIN, TX 78746",807.0,WESTBROOK,AUSTIN,78746.0,TRAVIS,3097989.75302934,10077195.001316,30.28680758,-97.79403397,"(30.28680758, -97.79403397)",,583H,MF24
424066,17-00164351,Coyote Complaints,Phone,Closed,06/20/2017 10:37:55 AM,06/14/2017 11:13:40 AM,06/20/2017 09:38:01 AM,06/20/2017 10:37:55 AM,"711 GARNER AVE, AUSTIN, TX 78704",711.0,GARNER,AUSTIN,78704.0,TRAVIS,3107287.56913318,10067726.9215446,30.26019426,-97.7652762,"(30.26019426, -97.7652762)",5.0,614C,MH21
424336,17-00298459,Coyote Complaints,Phone,Closed,10/10/2017 12:44:59 PM,10/06/2017 08:18:16 AM,10/10/2017 12:44:58 PM,10/10/2017 12:44:59 PM,"6929 CHINOOK DR, AUSTIN, TX 78736",6929.0,CHINOOK,AUSTIN,78736.0,TRAVIS,3069362.75046954,10060733.0004123,30.24331933,-97.88585777,"(30.24331933, -97.88585777)",8.0,611Q,MB20
425642,17-00298990,Coyote Complaints,Phone,New,10/06/2017 01:57:11 PM,10/06/2017 01:57:11 PM,10/06/2017 01:57:11 PM,,"MC CALLEN PASS & CANYON RIDGE DR, AUSTIN, TX 78726",,MC CALLEN PASS & CANYON RIDGE DR,AUSTIN,78753.0,TRAVIS,3136112.1574091,10120091.2282197,30.40227195,-97.67003265,"(30.40227195, -97.67003265)",7.0,496D,MM33
425764,17-00046989,zCoyote Complaints,Phone,Closed,,,,,"7525 LA CROSSE AVE, AUSTIN, TX 78739",7525.0,LA CROSSE,AUSTIN,78739.0,TRAVIS,3063294.061,10043043.39,30.19505757,-97.90629397,"(30.19505757, -97.90629397)",8.0,641X,MA16
426660,18-00020304,Coyote Complaints,Phone,Closed,02/06/2018 10:28:24 AM,01/22/2018 01:58:44 PM,02/06/2018 09:28:25 AM,02/06/2018 10:28:24 AM,"6308 WALNUT HILLS DR, AUSTIN, TX 78723",6308.0,WALNUT HILLS,AUSTIN,78723.0,TRAVIS,3134810.4970435,10086579.0026661,30.31023853,-97.67669889,"(30.31023853, -97.67669889)",1.0,556R,MM26
427474,17-00051688,zCoyote Complaints,Phone,New,,,,,"1520 RUTHERFORD LN, AUSTIN, TX 78754",1520.0,RUTHERFORD,AUSTIN,78754.0,TRAVIS,3133220.46,10096590.77,30.33786336,-97.68097994,"(30.33786336, -97.68097994)",1.0,526Y,MM28
427480,17-00051691,zCoyote Complaints,Phone,New,,,,,"505 BARTON SPRINGS RD, AUSTIN, TX 78704",505.0,BARTON SPRINGS,AUSTIN,78704.0,TRAVIS,3112386.19,10066866.96,30.25750573,-97.74919443,"(30.25750573, -97.74919443)",9.0,615A,MJ21
427482,17-00051693,zCoyote Complaints,Phone,New,,,,,"1715 CONGRESS AVE, AUSTIN, TX 78701",1715.0,CONGRESS,AUSTIN,78701.0,TRAVIS,3115560.7430000002,10074892.77,30.27936429,-97.73854946,"(30.27936429, -97.73854946)",1.0,585P,MJ23
427483,17-00051694,zCoyote Complaints,Phone,New,,,,,"715 BARTON CREEK BLVD, AUSTIN, TX 78746",715.0,BARTON CREEK,AUSTIN,78746.0,TRAVIS,3081792.793,10082042.19,30.30113829,-97.84499412,"(30.30113829, -97.84499412)",,552Y,MD25
427491,17-00051715,zCoyote Complaints,Phone,New,,,,,"1715 RUTHERFORD LN, AUSTIN, TX 78754",1715.0,RUTHERFORD,AUSTIN,78754.0,TRAVIS,3133549.903,10094681.92,30.33259468,-97.68008023,"(30.33259468, -97.68008023)",1.0,526Y,MM28
427592,17-00185294,Coyote Complaints,Phone,Closed,07/06/2017 11:34:49 AM,07/02/2017 09:59:37 AM,07/06/2017 11:34:49 AM,07/06/2017 11:34:49 AM,"W SLAUGHTER LN & BECKETT RD, AUSTIN, TX 78739",,W SLAUGHTER LN & BECKETT RD,AUSTIN,78749.0,TRAVIS,3074430.15188042,10045416.2204617,30.200907399999995,-97.87088763,"(30.2009074, -97.87088763)",8.0,642S,MC16
427991,17-00053604,zCoyote Complaints,Phone,Closed,,,,,"1520 RUTHERFORD LN, AUSTIN, TX 78754",1520.0,RUTHERFORD,AUSTIN,78754.0,TRAVIS,3133220.46,10096590.77,30.33786336,-97.68097994,"(30.33786336, -97.68097994)",1.0,526Y,MM28
429542,17-00058153,zz - Coyote Compliants,Phone,Closed,,,,,"710 UPSON ST, AUSTIN, TX 78703",710.0,UPSON,AUSTIN,78703.0,TRAVIS,3105541.41,10075198.47,30.28084322,-97.77026031,"(30.28084322, -97.77026031)",10.0,584L,MH23
429631,17-00058386,Coyote Complaints,Phone,Closed,,,,,"2306 W 11TH ST, AUSTIN, TX 78703",2306.0,11TH,AUSTIN,78703.0,TRAVIS,3105540.878,10076726.27,30.28504297,-97.77015048,"(30.28504297, -97.77015048)",10.0,584L,MH23
429639,17-00058419,Coyote Complaints,Phone,Closed,,,,,"807 WESTBROOK DR, AUSTIN, TX 78746",807.0,WESTBROOK,AUSTIN,78746.0,TRAVIS,3097989.753,10077195.0,30.28680758,-97.79403397,"(30.28680758, -97.79403397)",,583H,MF24
430098,17-00059544,Coyote Complaints,Phone,New,03/10/2017 02:14:52 PM,03/09/2017 04:16:05 PM,03/10/2017 02:14:52 PM,03/10/2017 02:14:52 PM,"3006 BOWMAN AVE, AUSTIN, TX 78703",3006.0,BOWMAN,AUSTIN,78703.0,TRAVIS,3105238.249,10082021.0,30.29961664,-97.77072262,"(30.29961664, -97.77072262)",10.0,554Y,MH25
430157,17-00059841,Coyote Complaints,Phone,New,03/10/2017 02:26:50 PM,03/09/2017 10:41:51 PM,03/10/2017 02:26:50 PM,03/10/2017 02:26:50 PM,"3200 ADELPHI LN, AUSTIN, TX 78759",3200.0,ADELPHI,AUSTIN,78727.0,TRAVIS,3123044.232,10125988.06,30.41933492,-97.71103263,"(30.41933492, -97.71103263)",7.0,465R,MK35
430772,18-00034836,Coyote Complaints,Phone,Closed,02/06/2018 03:39:39 PM,02/05/2018 04:38:20 PM,02/06/2018 03:39:39 PM,02/06/2018 03:39:39 PM,"6613 CANON WREN DR, AUSTIN, TX 78746",6613.0,CANON WREN,AUSTIN,78746.0,TRAVIS,3084735.30712855,10081948.723547,30.30070007,-97.83567903,"(30.30070007, -97.83567903)",,552Z,MD25
430960,17-00063829,Coyote Complaints,Phone,Closed,03/22/2017 03:23:43 PM,03/14/2017 03:46:08 PM,03/22/2017 03:23:43 PM,03/22/2017 03:23:43 PM,"1500 E PARMER LN, AUSTIN, TX 78753",1500.0,PARMER,AUSTIN,78753.0,TRAVIS,3142073.43544819,10115486.7710526,30.38922139,-97.65148062,"(30.38922139, -97.65148062)",7.0,497K,MN32
